X,Y,OBJECTID,ACCIDENT_NO,ABS_CODE,ACCIDENT_STATUS,ACCIDENT_DATE,ACCIDENT_TIME,ALCOHOLTIME,ACCIDENT_TYPE,DAY_OF_WEEK,DCA_CODE,HIT_RUN_FLAG,LIGHT_CONDITION,POLICE_ATTEND,ROAD_GEOMETRY,SEVERITY,SPEED_ZONE,RUN_OFFROAD,NODE_ID,LONGITUDE,LATITUDE,NODE_TYPE,LGA_NAME,REGION_NAME,VICGRID_X,VICGRID_Y,TOTAL_PERSONS,INJ_OR_FATAL,FATALITY,SERIOUSINJURY,OTHERINJURY,NONINJURED,MALES,FEMALES,BICYCLIST,PASSENGER,DRIVER,PEDESTRIAN,PILLION,MOTORIST,UNKNOWN,PED_CYCLIST_5_12,PED_CYCLIST_13_18,OLD_PEDESTRIAN,OLD_DRIVER,YOUNG_DRIVER,ALCOHOL_RELATED,UNLICENCSED,NO_OF_VEHICLES,HEAVYVEHICLE,PASSENGERVEHICLE,MOTORCYCLE,PUBLICVEHICLE,DEG_URBAN_NAME,DEG_URBAN_ALL,LGA_NAME_ALL
2481802.219,2413218.671,151,T20150014167,ABS to receive accident,Finished,4/07/2015 0:00,23:45:00,Yes,Collision with a fixed object,Saturday,LEFT OFF CARRIAGEWAY INTO OBJECT/PARKED VEHICLE,No,Dark Street lights on,Yes,Not at intersection,Other injury accident,60 km/hr,Yes,291297,144.7934244,-37.78175739,Non-Intersection,BRIMBANK,METROPOLITAN NORTH WEST REGION,2481802.219,2413218.671,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,Yes,0,1,0,1,0,0,MELB_URBAN,MELB_URBAN,BRIMBANK
2484392.99,2414064.753,83,T20150014092,ABS to receive accident,Finished,4/07/2015 0:00,23:56:00,Yes,Collision with vehicle,Saturday,HEAD ON (NOT OVERTAKING),Yes,Dark Street lights on,Yes,Not at intersection,Serious injury accident,50 km/hr,No,293234,144.8228344,-37.77428124,Non-Intersection,BRIMBANK,METROPOLITAN NORTH WEST REGION,2484392.99,2414064.753,4,3,0,2,1,1,3,1,0,2,2,0,0,0,0,0,0,0,0,1,No,0,2,0,2,0,0,MELB_URBAN,MELB_URBAN,BRIMBANK
2564973.052,2476688.783,155,T20150014094,ABS to receive accident,Finished,5/07/2015 0:00,1:40:00,Yes,Collision with a fixed object,Sunday,OFF RIGHT BEND INTO OBJECT/PARKED VEHICLE,No,Dark No street lights,Yes,Not at intersection,Fatal accident,100 km/hr,Yes,291232,145.732084,-37.20783818,Non-Intersection,MURRINDINDI,NORTH EASTERN REGION,2564973.052,2476688.783,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,No,0,1,0,1,0,0,RURAL_VICTORIA,RURAL_VICTORIA,"MURRINDINDI,MURRINDINDI"
2476694.504,2417117.789,166,T20150014096,ABS to receive accident,Finished,5/07/2015 0:00,4:30:00,Yes,Collision with a fixed object,Sunday,RIGHT OFF CARRIAGEWAY INTO OBJECT/PARKED VEHICLE,No,Dark Street lights on,Yes,Cross intersection,Other injury accident,60 km/hr,Yes,47980,144.7355704,-37.74659981,Intersection,MELTON,METROPOLITAN NORTH WEST REGION,2476694.504,2417117.789,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,No,0,1,0,1,0,0,MELB_URBAN,MELB_URBAN,MELTON
2473952.217,2432477.643,156,T20150014097,ABS to receive accident,Finished,5/07/2015 0:00,4:30:00,Yes,Collision with vehicle,Sunday,HEAD ON (NOT OVERTAKING),No,Dark No street lights,Yes,Not at intersection,Serious injury accident,80 km/hr,No,297219,144.704954,-37.60813064,Non-Intersection,HUME,METROPOLITAN NORTH WEST REGION,2473952.217,2432477.643,2,2,0,1,1,0,1,1,0,0,2,0,0,0,0,0,0,0,0,1,No,0,2,0,2,0,0,RURAL_VICTORIA,RURAL_VICTORIA,HUME
2461176.304,2422980.501,107,T20150014098,ABS to receive accident,Finished,5/07/2015 0:00,5:05:00,Yes,Collision with a fixed object,Sunday,OFF LEFT BEND INTO OBJECT/PARKED VEHICLE,No,Dark Street lights on,Yes,Not at intersection,Serious injury accident,60 km/hr,Yes,292948,144.5597674,-37.69325742,Non-Intersection,MELTON,METROPOLITAN NORTH WEST REGION,2461176.304,2422980.501,2,2,0,2,0,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,No,0,1,0,1,0,0,SMALL_CITIES,SMALL_CITIES,MELTON
2491574.994,2414500.149,158,T20150014138,ABS to receive accident,Finished,5/07/2015 0:00,6:15:00,Yes,No collision and no object struck,Sunday,OUT OF CONTROL ON CARRIAGEWAY (ON STRAIGHT),No,Dark Street lights on,Yes,Not at intersection,Serious injury accident,60 km/hr,No,291382,144.9043596,-37.77046544,Non-Intersection,MOONEE VALLEY,METROPOLITAN NORTH WEST REGION,2491574.994,2414500.149,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,No,0,1,0,0,1,0,MELB_URBAN,MELB_URBAN,MOONEE VALLEY
2493018.209,2425713.041,131,T20150014122,ABS to receive accident,Finished,5/07/2015 0:00,8:15:00,Yes,Collision with vehicle,Sunday,RIGHT NEAR (INTERSECTIONS ONLY),No,Dusk/Dawn,No,T intersection,Other injury accident,50 km/hr,No,291240,144.9208431,-37.66940519,Intersection,HUME,METROPOLITAN NORTH WEST REGION,2493018.209,2425713.041,2,1,0,0,1,1,0,2,0,0,2,0,0,0,0,0,0,0,0,0,No,0,3,0,3,0,0,MELB_URBAN,MELB_URBAN,HUME
2504215.31,2397936.558,213,T20150014245,ABS to receive accident,Finished,5/07/2015 0:00,8:50:00,Yes,Collision with vehicle,Sunday,U TURN,No,Dusk/Dawn,No,T intersection,Other injury accident,60 km/hr,No,42206,145.0478066,-37.91969599,Intersection,GLEN EIRA,METROPOLITAN SOUTH EAST REGION,2504215.31,2397936.558,2,1,0,0,1,1,1,1,0,0,2,0,0,0,0,0,0,0,1,0,No,0,2,0,2,0,0,MELB_URBAN,MELB_URBAN,GLEN EIRA
2504238.236,2402789.05,157,T20150014103,ABS to receive accident,Finished,5/07/2015 0:00,9:35:00,Yes,Collision with vehicle,Sunday,CROSS TRAFFIC(INTERSECTIONS ONLY),No,Day,Yes,Cross intersection,Serious injury accident,60 km/hr,No,29648,145.0481746,-37.87597528,Intersection,STONNINGTON,METROPOLITAN SOUTH EAST REGION,2504238.236,2402789.05,4,3,0,1,2,1,2,2,0,2,2,0,0,0,0,0,0,0,0,0,No,0,2,0,2,0,0,MELB_URBAN,MELB_URBAN,STONNINGTON
2443539.266,2373404.316,189,T20150014105,ABS to receive accident,Finished,5/07/2015 0:00,10:30:00,No,Collision with vehicle,Sunday,U TURN,No,Day,Yes,T intersection,Other injury accident,50 km/hr,No,291615,144.3559743,-38.13899861,Non-Intersection,GEELONG,SOUTH WESTERN REGION,2443539.266,2373404.316,2,2,0,0,2,0,1,1,0,0,2,0,0,0,0,0,0,0,2,0,No,0,2,0,2,0,0,LARGE_PROVINCIAL_CITIES,LARGE_PROVINCIAL_CITIES,GEELONG
2635408.456,2357595.741,339,T20150014702,Non ABS accident,Finished,5/07/2015 0:00,11:00:00,No,No collision and no object struck,Sunday,OTHER ACCIDENTS ON CURVE NOT INCLUDED IN DCAs 180-184,No,Day,No,Private property,Other injury accident,Camping grounds or off road,No,291640,146.5473477,-38.27321502,Off Road,LATROBE,EASTERN REGION,2635408.456,2357595.741,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,No,0,1,0,0,1,0,RURAL_VICTORIA,RURAL_VICTORIA,LATROBE
2477929.058,2594108.741,250,T20150014119,ABS to receive accident,Finished,5/07/2015 0:00,11:05:00,No,Vehicle overturned (no collision),Sunday,OFF CARRIAGEWAY ON LEFT BEND,No,Day,Yes,Not at intersection,Other injury accident,60 km/hr,Yes,291647,144.7546778,-36.15165102,Non-Intersection,CAMPASPE,NORTHERN REGION,2477929.058,2594108.741,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,No,0,1,0,1,0,0,RURAL_VICTORIA,RURAL_VICTORIA,CAMPASPE
2571467.06,2496176.532,220,T20150014400,ABS to receive accident,Finished,5/07/2015 0:00,11:30:00,No,Vehicle overturned (no collision),Sunday,OUT OF CONTROL ON CARRIAGEWAY (ON BEND),No,Unk.,No,Not at intersection,Other injury accident,80 km/hr,No,291443,145.8033615,-37.03174036,Non-Intersection,MANSFIELD,NORTH EASTERN REGION,2571467.06,2496176.532,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,No,1,1,0,0,1,0,RURAL_VICTORIA,RURAL_VICTORIA,MANSFIELD
2427170.185,2537466.494,150,T20150014136,ABS to receive accident,Finished,5/07/2015 0:00,11:40:00,No,Collision with a fixed object,Sunday,RIGHT OFF CARRIAGEWAY INTO OBJECT/PARKED VEHICLE,No,Day,Yes,Not at intersection,Other injury accident,100 km/hr,Yes,291302,144.1852915,-36.65952586,Non-Intersection,BENDIGO,NORTHERN REGION,2427170.185,2537466.494,3,1,0,0,1,2,1,2,0,1,2,0,0,0,0,0,0,0,0,1,No,0,2,0,2,0,0,RURAL_VICTORIA,RURAL_VICTORIA,BENDIGO
2477223.75,2419008.515,129,T20150014108,ABS to receive accident,Finished,5/07/2015 0:00,11:50:00,No,Collision with vehicle,Sunday,RIGHT THROUGH,No,Day,Yes,T intersection,Other injury accident,60 km/hr,No,228531,144.7416126,-37.72956759,Intersection,MELTON,METROPOLITAN NORTH WEST REGION,2477223.75,2419008.515,3,1,0,0,1,2,1,2,0,1,2,0,0,0,0,0,0,0,0,0,No,0,2,0,2,0,0,MELB_URBAN,MELB_URBAN,MELTON
2519628.365,2392216.711,135,T20150014152,ABS to receive accident,Finished,5/07/2015 0:00,12:00:00,No,No collision and no object struck,Sunday,OUT OF CONTROL ON CARRIAGEWAY (ON STRAIGHT),No,Day,No,Cross intersection,Other injury accident,Not known,No,35622,145.223467,-37.97098297,Intersection,DANDENONG,METROPOLITAN SOUTH EAST REGION,2519628.365,2392216.711,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,No,0,1,0,0,1,0,MELB_URBAN,MELB_URBAN,DANDENONG
2474991.547,2406508.007,113,T20150014162,ABS to receive accident,Finished,5/07/2015 0:00,12:15:00,No,Collision with vehicle,Sunday,RIGHT REAR.,No,Day,No,T intersection,Other injury accident,50 km/hr,No,291463,144.7158834,-37.84208191,Intersection,WYNDHAM,METROPOLITAN NORTH WEST REGION,2474991.547,2406508.007,2,1,0,0,1,1,1,1,0,0,2,0,0,0,0,0,0,0,0,1,No,0,2,0,2,0,0,MELB_URBAN,MELB_URBAN,WYNDHAM
2439569.947,2365300.468,108,T20150014107,ABS to receive accident,Finished,5/07/2015 0:00,12:39:00,No,No collision and no object struck,Sunday,OFF CARRIAGEWAY TO LEFT,No,Day,Yes,Not at intersection,Serious injury accident,50 km/hr,Yes,291364,144.3094571,-38.2114034,Non-Intersection,GEELONG,SOUTH WESTERN REGION,2439569.947,2365300.468,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,No,0,1,0,0,1,0,LARGE_PROVINCIAL_CITIES,LARGE_PROVINCIAL_CITIES,GEELONG
2479618.45,2419400.684,249,T20150014115,ABS to receive accident,Finished,5/07/2015 0:00,13:47:00,No,Collision with vehicle,Sunday,RIGHT THROUGH,No,Day,Yes,Not at intersection,Serious injury accident,60 km/hr,No,292501,144.7687874,-37.72612657,Non-Intersection,BRIMBANK,METROPOLITAN NORTH WEST REGION,2479618.45,2419400.684,2,1,0,1,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,No,0,2,0,1,1,0,MELB_URBAN,MELB_URBAN,BRIMBANK
2492983.708,2416180.393,190,T20150014113,ABS to receive accident,Finished,5/07/2015 0:00,14:25:00,No,Collision with vehicle,Sunday,CROSS TRAFFIC(INTERSECTIONS ONLY),No,Day,Yes,Cross intersection,Other injury accident,50 km/hr,No,45376,144.9203759,-37.7553019,Intersection,MOONEE VALLEY,METROPOLITAN NORTH WEST REGION,2492983.708,2416180.393,3,1,0,0,1,2,1,2,0,1,2,0,0,0,0,0,0,0,0,0,No,0,2,0,2,0,0,MELB_URBAN,MELB_URBAN,MOONEE VALLEY
2507553.625,2387986.25,130,T20150014112,ABS to receive accident,Finished,5/07/2015 0:00,14:46:00,No,Collision with vehicle,Sunday,RIGHT TURN SIDESWIPE,No,Day,Yes,Not at intersection,Other injury accident,50 km/hr,No,291291,145.0860029,-38.00931787,Non-Intersection,KINGSTON,METROPOLITAN SOUTH EAST REGION,2507553.625,2387986.25,2,1,0,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,No,0,2,0,1,0,0,MELB_URBAN,MELB_URBAN,KINGSTON
2506380.849,2359597.012,191,T20150014125,ABS to receive accident,Finished,5/07/2015 0:00,15:40:00,No,Collision with vehicle,Sunday,REAR END(VEHICLES IN SAME LANE),No,Day,Yes,T intersection,Other injury accident,80 km/hr,No,224261,145.0729121,-38.26507255,Intersection,MORNINGTON PENINSULA,METROPOLITAN SOUTH EAST REGION,2506380.849,2359597.012,3,1,0,0,1,2,1,2,1,1,1,0,0,0,0,0,0,0,0,0,No,0,2,0,1,0,0,RURAL_VICTORIA,RURAL_VICTORIA,MORNINGTON PENINSULA
2524673.673,2378687.38,251,T20150014121,ABS to receive accident,Finished,5/07/2015 0:00,15:49:00,No,Collision with vehicle,Sunday,RIGHT THROUGH,No,Day,Yes,T intersection,Serious injury accident,80 km/hr,No,43859,145.2811238,-38.09284405,Intersection,CASEY,METROPOLITAN SOUTH EAST REGION,2524673.673,2378687.38,3,1,0,1,0,2,0,3,0,1,2,0,0,0,0,0,0,0,0,1,No,0,2,0,2,0,0,MELB_URBAN,MELB_URBAN,CASEY
2497524.33,2417677.008,111,T20150014124,ABS to receive accident,Finished,5/07/2015 0:00,16:23:00,Yes,Collision with vehicle,Sunday,REAR END(VEHICLES IN SAME LANE),No,Dusk/Dawn,Yes,Not at intersection,Other injury accident,60 km/hr,No,291465,144.9719039,-37.74184685,Non-Intersection,MORELAND,METROPOLITAN NORTH WEST REGION,2497524.33,2417677.008,4,2,0,0,2,2,1,3,0,1,3,0,0,0,0,0,0,0,0,2,No,0,3,0,3,0,0,MELB_URBAN,MELB_URBAN,MORELAND
2511000.407,2400645.806,132,T20150014129,ABS to receive accident,Finished,5/07/2015 0:00,19:30:00,Yes,Collision with vehicle,Sunday,REAR END(VEHICLES IN SAME LANE),No,Dusk/Dawn,Yes,Not at intersection,Other injury accident,60 km/hr,No,291287,145.125044,-37.89522723,Non-Intersection,MONASH,METROPOLITAN SOUTH EAST REGION,2511000.407,2400645.806,3,1,0,0,1,2,2,1,0,1,2,0,0,0,0,0,0,0,0,0,No,0,2,0,2,0,0,MELB_URBAN,MELB_URBAN,MONASH
2480609.25,2405580.756,5959,T20150024189,ABS to receive accident,Finished,5/07/2015 0:00,20:00:00,No,Fall from or in moving vehicle,Sunday,FELL IN/FROM VEHICLE,No,Dark Street lights on,No,Not at intersection,Serious injury accident,80 km/hr,No,296640,144.7796968,-37.85063436,Non-Intersection,HOBSONS BAY,METROPOLITAN NORTH WEST REGION,2480609.25,2405580.756,2,1,0,1,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,No,0,1,0,0,1,0,MELB_URBAN,MELB_URBAN,HOBSONS BAY
2522286.576,2404849.657,223,T20150014148,ABS to receive accident,Finished,5/07/2015 0:00,20:00:00,Yes,Collision with vehicle,Sunday,CROSS TRAFFIC(INTERSECTIONS ONLY),No,Dark Street lights on,No,Cross intersection,Other injury accident,Not known,No,40927,145.2532544,-37.85715664,Intersection,KNOX,METROPOLITAN SOUTH EAST REGION,2522286.576,2404849.657,2,1,0,0,1,1,1,1,0,0,2,0,0,0,0,0,0,0,0,0,No,0,2,0,2,0,0,MELB_URBAN,MELB_URBAN,KNOX
2493394.72,2423569.999,109,T20150014130,ABS to receive accident,Finished,5/07/2015 0:00,20:33:00,No,Collision with vehicle,Sunday,CROSS TRAFFIC(INTERSECTIONS ONLY),No,Dark Street lights on,Yes,Cross intersection,Other injury accident,50 km/hr,No,46921,144.9251063,-37.68872178,Intersection,HUME,METROPOLITAN NORTH WEST REGION,2493394.72,2423569.999,2,1,0,0,1,1,2,0,0,0,2,0,0,0,0,0,0,0,0,0,No,0,2,0,2,0,0,MELB_URBAN,MELB_URBAN,HUME
2494937.078,2425895.294,628,T20150014971,ABS to receive accident,Finished,5/07/2015 0:00,20:40:00,No,Collision with vehicle,Sunday,VEHICLE COLLIDES WITH VEHICLE PARKED ON LEFT OF ROAD,No,Dark Street lights on,Yes,Not at intersection,Other injury accident,50 km/hr,No,357634,144.9426187,-37.66775036,Non-Intersection,HUME,METROPOLITAN NORTH WEST REGION,2494937.078,2425895.294,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,No,0,3,0,3,0,0,MELB_URBAN,MELB_URBAN,HUME
2511802.384,2371528.765,245,T20150014283,ABS to receive accident,Finished,5/07/2015 0:00,21:25:00,Yes,Collision with vehicle,Sunday,CROSS TRAFFIC(INTERSECTIONS ONLY),No,Dark Street lights on,Yes,Cross intersection,Serious injury accident,80 km/hr,No,223952,145.1346686,-38.15755808,Intersection,FRANKSTON,METROPOLITAN SOUTH EAST REGION,2511802.384,2371528.765,2,1,0,1,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,No,0,2,0,1,1,0,MELB_URBAN,MELB_URBAN,FRANKSTON
2499394.928,2415796.626,133,T20150014135,ABS to receive accident,Finished,5/07/2015 0:00,23:23:00,Yes,Collision with vehicle,Sunday,CROSS TRAFFIC(INTERSECTIONS ONLY),No,Dark Street lights on,Yes,Cross intersection,Serious injury accident,70 km/hr,No,37865,144.993149,-37.75880079,Intersection,DAREBIN,METROPOLITAN NORTH WEST REGION,2499394.928,2415796.626,4,2,0,1,1,2,3,1,0,0,4,0,0,0,0,0,0,0,0,1,No,0,4,0,4,0,0,MELB_URBAN,MELB_URBAN,DAREBIN
2517998.05,2394777.656,149,T20150014134,ABS to receive accident,Finished,6/07/2015 0:00,0:35:00,Yes,Collision with vehicle,Monday,REAR END(VEHICLES IN SAME LANE),Yes,Dark Street lights on,Yes,Not at intersection,Serious injury accident,100 km/hr,No,291912,145.2047709,-37.94799139,Non-Intersection,DANDENONG,METROPOLITAN SOUTH EAST REGION,2517998.05,2394777.656,3,3,0,2,1,0,2,1,0,1,2,0,0,0,0,0,0,0,0,0,No,0,2,0,2,0,0,MELB_URBAN,MELB_URBAN,DANDENONG
2520478.865,2396990.57,194,T20150014204,ABS to receive accident,Finished,6/07/2015 0:00,5:40:00,Yes,Vehicle overturned (no collision),Monday,OFF CARRIAGEWAY TO RIGHT,No,Dark Street lights on,No,Cross intersection,Other injury accident,80 km/hr,Yes,35596,145.2330815,-37.92799675,Intersection,KNOX,METROPOLITAN SOUTH EAST REGION,2520478.865,2396990.57,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,No,0,1,0,0,1,0,MELB_URBAN,MELB_URBAN,KNOX
2523327.902,2406609.765,222,T20150014141,ABS to receive accident,Finished,6/07/2015 0:00,6:36:00,No,Collision with vehicle,Monday,REAR END(VEHICLES IN SAME LANE),No,Dark Street lights on,Yes,Cross intersection,Other injury accident,60 km/hr,No,40951,145.2649804,-37.84129472,Intersection,KNOX,METROPOLITAN SOUTH EAST REGION,2523327.902,2406609.765,4,1,0,0,1,3,3,1,0,0,4,0,0,0,0,0,0,0,0,1,No,0,4,0,4,0,0,MELB_URBAN,MELB_URBAN,KNOX
2209526.985,2377724.189,65841,T20150014170,ABS to receive accident,Finished,6/07/2015 0:00,7:00:00,No,Collision with a fixed object,Monday,LEFT OFF CARRIAGEWAY INTO OBJECT/PARKED VEHICLE,No,Dark No street lights,No,Not at intersection,Other injury accident,100 km/hr,Yes,292325,141.6896776,-38.05627238,Non-Intersection,GLENELG,SOUTH WESTERN REGION,2209526.985,2377724.189,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,No,0,1,0,1,0,0,RURAL_VICTORIA,RURAL_VICTORIA,GLENELG
2496326.95,2411918.462,305,T20150014448,ABS to receive accident,Finished,6/07/2015 0:00,7:20:00,No,Collision with vehicle,Monday,REAR END(VEHICLES IN SAME LANE),No,Dusk/Dawn,No,Cross intersection,Other injury accident,50 km/hr,No,36222,144.9583916,-37.79370982,Intersection,MELBOURNE,METROPOLITAN NORTH WEST REGION,2496326.95,2411918.462,2,2,0,0,2,0,1,1,0,0,2,0,0,0,0,0,0,0,0,1,No,0,2,0,2,0,0,MELB_URBAN,MELB_URBAN,MELBOURNE
2506879.081,2401559.825,252,T20150014160,ABS to receive accident,Finished,6/07/2015 0:00,7:50:00,No,Struck Pedestrian,Monday,FAR SIDE. PED HIT BY VEHICLE FROM THE LEFT,Yes,Dusk/Dawn,Yes,Cross intersection,Other injury accident,80 km/hr,No,57544,145.0782769,-37.88710025,Intersection,STONNINGTON,METROPOLITAN SOUTH EAST REGION,2506879.081,2401559.825,2,1,0,0,1,1,0,2,0,0,1,1,0,0,0,0,0,0,0,0,No,0,1,0,1,0,0,MELB_URBAN,MELB_URBAN,STONNINGTON
2552708.771,2477937.263,159,T20150014161,ABS to receive accident,Finished,6/07/2015 0:00,8:45:00,No,Collision with a fixed object,Monday,OFF RIGHT BEND INTO OBJECT/PARKED VEHICLE,No,Dusk/Dawn,Yes,Not at intersection,Other injury accident,100 km/hr,Yes,291994,145.5937258,-37.19736769,Non-Intersection,MURRINDINDI,NORTH EASTERN REGION,2552708.771,2477937.263,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,No,0,1,0,1,0,0,RURAL_VICTORIA,RURAL_VICTORIA,"MURRINDINDI,MURRINDINDI"
2479538.914,2403609.055,206,T20150014195,ABS to receive accident,Finished,6/07/2015 0:00,9:00:00,Yes,Collision with vehicle,Monday,REAR END(VEHICLES IN SAME LANE),No,Day,Yes,Not at intersection,Other injury accident,100 km/hr,No,357453,144.7674419,-37.86834452,Non-Intersection,HOBSONS BAY,METROPOLITAN NORTH WEST REGION,2479538.914,2403609.055,3,1,0,0,1,2,2,1,0,0,3,0,0,0,0,0,0,0,0,0,No,0,3,1,2,0,0,MELB_URBAN,MELB_URBAN,HOBSONS BAY
2510920.292,2381098.26,112,T20150014147,Non ABS accident,Finished,6/07/2015 0:00,9:45:00,No,Struck Pedestrian,Monday,ANY MANOEUVRE INVOLVING PED NOT INCLUDED IN DCAs 100-108.,No,Day,No,Private property,Other injury accident,Camping grounds or off road,No,291296,145.1244488,-38.07134156,Off Road,KINGSTON,METROPOLITAN SOUTH EAST REGION,2510920.292,2381098.26,2,1,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,No,0,1,0,0,0,0,MELB_URBAN,MELB_URBAN,KINGSTON
2496623.489,2414586.841,154,T20150014177,ABS to receive accident,Finished,6/07/2015 0:00,9:47:00,No,Collision with vehicle,Monday,VEHICLE COLLIDES WITH VEHICLE PARKED ON LEFT OF ROAD,No,Day,Yes,Not at intersection,Other injury accident,40 km/hr,No,291388,144.9616003,-37.76967106,Non-Intersection,MORELAND,METROPOLITAN NORTH WEST REGION,2496623.489,2414586.841,2,1,0,0,1,1,2,0,0,0,1,1,0,0,0,0,0,0,0,0,No,1,2,0,2,0,0,MELB_URBAN,MELB_URBAN,MORELAND
2518861.406,2390674.735,295,T20150014224,ABS to receive accident,Finished,6/07/2015 0:00,9:50:00,No,Collision with vehicle,Monday,REAR END(VEHICLES IN SAME LANE),No,Day,No,T intersection,Other injury accident,50 km/hr,No,48800,145.2150517,-37.98494289,Non-Intersection,DANDENONG,METROPOLITAN SOUTH EAST REGION,2518861.406,2390674.735,2,1,0,0,1,1,1,1,0,0,2,0,0,0,0,0,0,0,0,0,No,0,2,0,2,0,0,MELB_URBAN,MELB_URBAN,DANDENONG
2434490.118,2527776.098,65840,T20150014164,ABS to receive accident,Finished,6/07/2015 0:00,9:55:00,No,Collision with vehicle,Monday,CROSS TRAFFIC(INTERSECTIONS ONLY),No,Day,Yes,Cross intersection,Serious injury accident,50 km/hr,No,291305,144.2663386,-36.74739703,Intersection,BENDIGO,NORTHERN REGION,2434490.118,2527776.098,4,2,0,2,0,2,3,1,0,2,2,0,0,0,0,0,0,0,0,1,No,0,2,0,2,0,0,LARGE_PROVINCIAL_CITIES,LARGE_PROVINCIAL_CITIES,BENDIGO
2501762.212,2404630.982,415,T20150014819,ABS to receive accident,Finished,6/07/2015 0:00,10:45:00,No,Collision with vehicle,Monday,RIGHT NEAR (INTERSECTIONS ONLY),No,Day,No,T intersection,Other injury accident,60 km/hr,No,40245,145.0200374,-37.85940154,Intersection,STONNINGTON,METROPOLITAN SOUTH EAST REGION,2501762.212,2404630.982,2,1,0,0,1,1,0,2,0,0,2,0,0,0,0,0,0,0,0,0,No,0,2,0,2,0,0,MELB_URBAN,MELB_URBAN,STONNINGTON
2434456.468,2528391.231,1731,T20150017187,ABS to receive accident,Finished,6/07/2015 0:00,11:55:00,No,Collision with vehicle,Monday,CROSS TRAFFIC(INTERSECTIONS ONLY),No,Day,No,Cross intersection,Other injury accident,60 km/hr,No,59571,144.2660148,-36.74185098,Intersection,BENDIGO,NORTHERN REGION,2434456.468,2528391.231,2,1,0,0,1,1,1,1,0,0,2,0,0,0,0,0,0,0,1,0,No,0,2,0,2,0,0,LARGE_PROVINCIAL_CITIES,LARGE_PROVINCIAL_CITIES,BENDIGO
2484557.295,2404434.424,160,T20150014190,ABS to receive accident,Finished,6/07/2015 0:00,12:00:00,No,Collision with vehicle,Monday,LEFT TURN SIDESWIPE,Yes,Unk.,No,T intersection,Other injury accident,50 km/hr,No,291747,144.8244738,-37.8609426,Intersection,HOBSONS BAY,METROPOLITAN NORTH WEST REGION,2484557.295,2404434.424,2,1,0,0,1,1,2,0,0,0,1,0,0,1,0,0,0,0,0,1,No,0,2,0,1,1,0,MELB_URBAN,MELB_URBAN,HOBSONS BAY
2539530.597,2365214.835,254,T20150014187,Heart attk/suicide/death by nat.causes,Finished,6/07/2015 0:00,12:30:00,No,Struck Pedestrian,Monday,PED EMERGES FROM IN FRONT OF PARKED OR STATIONARY VEHICLE,No,Day,Yes,Not at intersection,Fatal accident,100 km/hr,No,291303,145.4514503,-38.21367356,Non-Intersection,CARDINIA,METROPOLITAN SOUTH EAST REGION,2539530.597,2365214.835,2,1,1,0,0,1,2,0,0,0,1,1,0,0,0,0,0,0,0,0,No,0,1,1,0,0,0,RURAL_VICTORIA,RURAL_VICTORIA,CARDINIA
2485476.036,2412747.085,153,T20150014176,ABS to receive accident,Finished,6/07/2015 0:00,14:19:00,No,Collision with a fixed object,Monday,RIGHT OFF CARRIAGEWAY INTO OBJECT/PARKED VEHICLE,No,Day,Yes,T intersection,Other injury accident,40 km/hr,Yes,291301,144.8350137,-37.78614176,Non-Intersection,BRIMBANK,METROPOLITAN NORTH WEST REGION,2485476.036,2412747.085,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,No,0,1,0,1,0,0,MELB_URBAN,MELB_URBAN,BRIMBANK
2523776.965,2391613.474,152,T20150014172,ABS to receive accident,Finished,6/07/2015 0:00,14:30:00,No,Struck Pedestrian,Monday,FAR SIDE. PED HIT BY VEHICLE FROM THE LEFT,No,Day,Yes,Cross intersection,Other injury accident,60 km/hr,No,289748,145.2704975,-37.97649311,Intersection,CASEY,METROPOLITAN SOUTH EAST REGION,2523776.965,2391613.474,2,1,0,0,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,No,0,1,0,1,0,0,MELB_URBAN,MELB_URBAN,CASEY
